Entity,Code,Day,Cumulative COVID-19 vaccinations per 100 people
Egypt,EGY,2022-11-27,89.453224
Egypt,EGY,2022-12-04,89.528496
Egypt,EGY,2022-12-18,89.6775
Egypt,EGY,2023-01-03,89.74462
Egypt,EGY,2023-01-15,89.88562
Egypt,EGY,2023-01-22,90.00058
Egypt,EGY,2023-01-29,90.045494
Egypt,EGY,2023-01-31,90.65005
Egypt,EGY,2023-02-19,92.798584
Egypt,EGY,2023-02-26,93.67315
Egypt,EGY,2023-03-19,96.03859
Egypt,EGY,2023-03-26,98.124115
Egypt,EGY,2023-04-02,98.60699
Egypt,EGY,2023-04-09,99.05927
Egypt,EGY,2023-04-25,99.70384
Egypt,EGY,2023-05-21,100.04909
El Salvador,SLV,2021-02-17,0
El Salvador,SLV,2021-02-22,0.0955366
El Salvador,SLV,2021-02-25,0.25476426
El Salvador,SLV,2021-03-14,0.39806914
El Salvador,SLV,2021-03-17,0.57321954
El Salvador,SLV,2021-03-18,0.6609858
El Salvador,SLV,2021-03-21,0.7802155
El Salvador,SLV,2021-03-28,1.1145936
El Salvador,SLV,2021-03-31,1.5899677
El Salvador,SLV,2021-04-01,1.9183111
El Salvador,SLV,2021-04-02,2.1229823
El Salvador,SLV,2021-04-07,2.5476425
El Salvador,SLV,2021-04-09,2.866098
El Salvador,SLV,2021-04-11,3.1845531
El Salvador,SLV,2021-04-12,4.206142
El Salvador,SLV,2021-04-13,4.948684
El Salvador,SLV,2021-04-14,5.755666
El Salvador,SLV,2021-04-15,6.541231
El Salvador,SLV,2021-04-16,7.3334684
El Salvador,SLV,2021-04-17,7.9934354
El Salvador,SLV,2021-04-19,8.718765
El Salvador,SLV,2021-04-20,9.918482
El Salvador,SLV,2021-04-22,10.456273
El Salvador,SLV,2021-04-23,11.123151
El Salvador,SLV,2021-04-26,11.8720455
El Salvador,SLV,2021-04-27,12.549894
El Salvador,SLV,2021-04-28,13.278934
El Salvador,SLV,2021-04-29,13.933518
El Salvador,SLV,2021-04-30,14.580874
El Salvador,SLV,2021-05-04,15.781578
El Salvador,SLV,2021-05-05,16.39865
El Salvador,SLV,2021-05-06,17.01233
El Salvador,SLV,2021-05-07,17.746622
El Salvador,SLV,2021-05-11,18.592567
El Salvador,SLV,2021-05-13,20.071825
El Salvador,SLV,2021-05-14,20.862787
El Salvador,SLV,2021-05-15,21.505081
El Salvador,SLV,2021-05-17,22.329865
El Salvador,SLV,2021-05-18,23.11879
El Salvador,SLV,2021-05-19,23.840536
El Salvador,SLV,2021-05-20,24.583221
El Salvador,SLV,2021-05-21,25.45797
El Salvador,SLV,2021-05-22,26.152363
El Salvador,SLV,2021-05-24,26.960155
El Salvador,SLV,2021-05-25,27.731901
El Salvador,SLV,2021-05-26,28.462374
El Salvador,SLV,2021-05-27,29.174137
El Salvador,SLV,2021-05-31,30.663584
El Salvador,SLV,2021-06-01,31.387705
El Salvador,SLV,2021-06-02,32.09087
El Salvador,SLV,2021-06-07,34.189743
El Salvador,SLV,2021-06-09,35.529503
El Salvador,SLV,2021-06-11,36.796303
El Salvador,SLV,2021-06-15,38.038326
El Salvador,SLV,2021-06-16,38.65183
El Salvador,SLV,2021-06-18,39.27447
El Salvador,SLV,2021-06-21,39.906544
El Salvador,SLV,2021-06-22,40.54439
El Salvador,SLV,2021-06-23,41.184586
El Salvador,SLV,2021-06-25,42.58711
El Salvador,SLV,2021-07-01,45.319008
El Salvador,SLV,2021-07-02,46.024803
El Salvador,SLV,2021-07-06,47.528374
El Salvador,SLV,2021-07-08,49.948505
El Salvador,SLV,2021-07-09,51.157936
El Salvador,SLV,2021-07-12,52.290253
El Salvador,SLV,2021-07-13,53.38558
El Salvador,SLV,2021-07-14,54.49111
El Salvador,SLV,2021-07-16,56.739056
El Salvador,SLV,2021-07-19,57.93118
El Salvador,SLV,2021-07-20,59.084656
El Salvador,SLV,2021-07-21,60.257683
El Salvador,SLV,2021-07-22,61.475586
El Salvador,SLV,2021-07-23,62.69753
El Salvador,SLV,2021-07-26,63.965015
El Salvador,SLV,2021-07-27,65.18193
El Salvador,SLV,2021-07-28,66.36499
El Salvador,SLV,2021-07-29,67.47648
El Salvador,SLV,2021-07-30,68.614204
El Salvador,SLV,2021-08-02,69.97116
El Salvador,SLV,2021-08-03,71.36978
El Salvador,SLV,2021-08-04,72.89929
El Salvador,SLV,2021-08-05,74.2694
El Salvador,SLV,2021-08-09,75.84139
El Salvador,SLV,2021-08-10,77.362366
El Salvador,SLV,2021-08-11,78.83349
El Salvador,SLV,2021-08-12,80.34597
El Salvador,SLV,2021-08-13,81.905304
El Salvador,SLV,2021-08-16,83.35863
El Salvador,SLV,2021-08-17,84.82775
El Salvador,SLV,2021-08-18,86.25669
El Salvador,SLV,2021-08-19,87.72755
El Salvador,SLV,2021-08-20,89.20288
El Salvador,SLV,2021-08-23,90.773254
El Salvador,SLV,2021-08-24,92.26066
El Salvador,SLV,2021-08-25,93.88523
El Salvador,SLV,2021-08-27,97.206924
El Salvador,SLV,2021-08-30,98.84684
El Salvador,SLV,2021-08-31,100.28732
El Salvador,SLV,2021-09-02,103.02431
El Salvador,SLV,2021-09-03,104.27531
El Salvador,SLV,2021-09-06,105.49017
El Salvador,SLV,2021-09-07,106.55809
El Salvador,SLV,2021-09-09,108.7048
El Salvador,SLV,2021-09-10,109.75422
El Salvador,SLV,2021-09-13,110.73723
El Salvador,SLV,2021-09-14,111.629875
El Salvador,SLV,2021-09-16,112.50896
El Salvador,SLV,2021-09-19,113.90903
El Salvador,SLV,2021-09-21,114.395615
El Salvador,SLV,2021-09-22,115.17678
El Salvador,SLV,2021-09-23,116.20425
El Salvador,SLV,2021-09-26,117.02983
El Salvador,SLV,2021-09-27,117.780205
El Salvador,SLV,2021-09-29,119.82843
El Salvador,SLV,2021-09-30,120.77128
El Salvador,SLV,2021-10-03,121.86747
El Salvador,SLV,2021-10-04,122.891045
El Salvador,SLV,2021-10-05,123.92283
El Salvador,SLV,2021-10-06,124.77785
El Salvador,SLV,2021-10-07,125.65895
El Salvador,SLV,2021-10-10,126.54596
El Salvador,SLV,2021-10-11,127.2992
El Salvador,SLV,2021-10-12,127.89057
El Salvador,SLV,2021-10-13,128.37437
El Salvador,SLV,2021-10-14,128.9231
El Salvador,SLV,2021-10-17,129.643
El Salvador,SLV,2021-10-18,130.22174
El Salvador,SLV,2021-10-25,133.93765
El Salvador,SLV,2021-10-28,135.60869
El Salvador,SLV,2021-11-03,137.57101
El Salvador,SLV,2021-11-04,138.12979
El Salvador,SLV,2021-11-08,139.41751
El Salvador,SLV,2021-11-09,139.93187
El Salvador,SLV,2021-11-10,140.41727
El Salvador,SLV,2021-11-11,140.93208
El Salvador,SLV,2021-11-14,141.53276
El Salvador,SLV,2021-11-16,142.44586
El Salvador,SLV,2021-11-21,143.71141
El Salvador,SLV,2021-11-22,144.14671
El Salvador,SLV,2021-11-23,144.48698
El Salvador,SLV,2021-11-24,145.24294
El Salvador,SLV,2021-11-28,145.59679
El Salvador,SLV,2021-11-30,146.16899
El Salvador,SLV,2021-12-05,147.14375
El Salvador,SLV,2021-12-06,147.45256
El Salvador,SLV,2021-12-07,147.80362
El Salvador,SLV,2021-12-08,148.16841
El Salvador,SLV,2021-12-12,149.10446
El Salvador,SLV,2021-12-13,149.5968
El Salvador,SLV,2021-12-16,150.72844
El Salvador,SLV,2021-12-20,151.32164
El Salvador,SLV,2021-12-21,151.72284
El Salvador,SLV,2021-12-22,152.12277
El Salvador,SLV,2021-12-30,153.18813
El Salvador,SLV,2022-01-04,153.67107
El Salvador,SLV,2022-01-20,157.54895
El Salvador,SLV,2022-01-24,158.00415
El Salvador,SLV,2022-01-25,158.21272
El Salvador,SLV,2022-01-27,158.70341
El Salvador,SLV,2022-01-30,158.88652
El Salvador,SLV,2022-02-10,160.5766
El Salvador,SLV,2022-02-13,160.73146
El Salvador,SLV,2022-02-15,161.00304
El Salvador,SLV,2022-02-27,162.47293
El Salvador,SLV,2022-02-28,162.95775
El Salvador,SLV,2022-03-14,163.8162
El Salvador,SLV,2022-03-17,164.12038
El Salvador,SLV,2022-03-18,164.24062
El Salvador,SLV,2022-03-23,165.14383
El Salvador,SLV,2022-03-24,165.89212
El Salvador,SLV,2022-04-01,167.43454
El Salvador,SLV,2022-04-04,167.7157
El Salvador,SLV,2022-04-18,169.10992
El Salvador,SLV,2022-04-26,170.06201
El Salvador,SLV,2022-05-20,171.75809
El Salvador,SLV,2022-05-26,172.09927
El Salvador,SLV,2022-05-30,172.28337
El Salvador,SLV,2022-06-03,172.52586
El Salvador,SLV,2022-06-07,172.65869
El Salvador,SLV,2022-06-16,173.17221
El Salvador,SLV,2022-06-21,173.44496
El Salvador,SLV,2022-06-29,174.49663
El Salvador,SLV,2022-07-08,175.13084
El Salvador,SLV,2022-07-26,177.18825
El Salvador,SLV,2022-10-02,179.75488
El Salvador,SLV,2023-12-29,182.46611
Equatorial Guinea,GNQ,2021-03-16,0.36400452
Equatorial Guinea,GNQ,2021-03-29,0.673949
Equatorial Guinea,GNQ,2021-04-01,0.780683
Equatorial Guinea,GNQ,2021-04-16,1.8232939
Equatorial Guinea,GNQ,2021-04-20,2.5195322
Equatorial Guinea,GNQ,2021-04-22,3.0938444
Equatorial Guinea,GNQ,2021-04-28,4.1871886
Equatorial Guinea,GNQ,2021-05-18,9.745785
Equatorial Guinea,GNQ,2021-05-22,10.699293
Equatorial Guinea,GNQ,2021-05-25,11.456578
Equatorial Guinea,GNQ,2021-05-28,12.180263
Equatorial Guinea,GNQ,2021-05-31,12.447845
Equatorial Guinea,GNQ,2021-06-03,13.095791
Equatorial Guinea,GNQ,2021-06-10,13.707862
Equatorial Guinea,GNQ,2021-06-12,13.760868
Equatorial Guinea,GNQ,2021-06-15,14.140453
Equatorial Guinea,GNQ,2021-06-17,14.257777
Equatorial Guinea,GNQ,2021-06-23,14.387189
Equatorial Guinea,GNQ,2021-06-25,14.445296
Equatorial Guinea,GNQ,2021-06-28,14.6851015
Equatorial Guinea,GNQ,2021-06-30,14.699351
Equatorial Guinea,GNQ,2021-07-02,14.96943
Equatorial Guinea,GNQ,2021-07-05,15.017114
Equatorial Guinea,GNQ,2021-07-07,15.360935
Equatorial Guinea,GNQ,2021-07-10,15.466838
Equatorial Guinea,GNQ,2021-07-13,15.475764
Equatorial Guinea,GNQ,2021-07-17,15.999676
Equatorial Guinea,GNQ,2021-07-21,16.28467
Equatorial Guinea,GNQ,2021-07-24,16.712215
Equatorial Guinea,GNQ,2021-07-29,16.981241
Equatorial Guinea,GNQ,2021-08-02,17.125013
Equatorial Guinea,GNQ,2021-08-04,17.286917
Equatorial Guinea,GNQ,2021-08-07,17.426142
Equatorial Guinea,GNQ,2021-08-12,17.878471
Equatorial Guinea,GNQ,2021-08-16,18.044922
Equatorial Guinea,GNQ,2021-08-18,18.254509
Equatorial Guinea,GNQ,2021-08-21,18.39745
Equatorial Guinea,GNQ,2021-08-24,18.662039
Equatorial Guinea,GNQ,2021-08-27,19.168818
Equatorial Guinea,GNQ,2021-09-02,19.60723
Equatorial Guinea,GNQ,2021-09-04,19.985373
Equatorial Guinea,GNQ,2021-09-08,20.185257
Equatorial Guinea,GNQ,2021-09-10,20.339674
Equatorial Guinea,GNQ,2021-09-13,20.524145
Equatorial Guinea,GNQ,2021-09-20,21.171312
Equatorial Guinea,GNQ,2021-09-30,22.016756
Equatorial Guinea,GNQ,2021-10-06,22.389965
Equatorial Guinea,GNQ,2021-10-09,22.736504
Equatorial Guinea,GNQ,2021-10-12,22.982798
Equatorial Guinea,GNQ,2021-10-16,23.253374
Equatorial Guinea,GNQ,2021-10-19,23.440893
Equatorial Guinea,GNQ,2021-10-21,23.54541
Equatorial Guinea,GNQ,2021-10-27,23.736866
Equatorial Guinea,GNQ,2021-10-29,23.897383
Equatorial Guinea,GNQ,2021-10-30,23.932812
Equatorial Guinea,GNQ,2021-11-03,24.01831
Equatorial Guinea,GNQ,2021-11-06,24.201117
Equatorial Guinea,GNQ,2021-11-10,24.311234
Equatorial Guinea,GNQ,2021-11-15,24.413532
Equatorial Guinea,GNQ,2021-11-17,24.457666
Equatorial Guinea,GNQ,2021-11-19,24.554642
Equatorial Guinea,GNQ,2021-11-22,24.570168
Equatorial Guinea,GNQ,2021-11-25,24.672964
Equatorial Guinea,GNQ,2021-11-29,24.7115
Equatorial Guinea,GNQ,2021-12-01,24.763618
Equatorial Guinea,GNQ,2021-12-14,24.871906
Equatorial Guinea,GNQ,2021-12-16,25.093412
Equatorial Guinea,GNQ,2021-12-22,25.098625
Equatorial Guinea,GNQ,2022-01-08,25.144978
Equatorial Guinea,GNQ,2022-01-18,25.264355
Equatorial Guinea,GNQ,2022-02-26,25.702045
Equatorial Guinea,GNQ,2022-03-05,25.921337
Equatorial Guinea,GNQ,2022-03-26,26.248747
Equatorial Guinea,GNQ,2022-04-16,26.434103
Equatorial Guinea,GNQ,2022-05-02,26.613693
Equatorial Guinea,GNQ,2022-05-29,26.613693
Equatorial Guinea,GNQ,2022-06-05,26.613693
Equatorial Guinea,GNQ,2022-06-19,26.866695
Equatorial Guinea,GNQ,2022-06-26,26.866695
Equatorial Guinea,GNQ,2022-07-24,27.098682
Estonia,EST,2020-12-27,0.014147174
Estonia,EST,2020-12-28,0.037701108
Estonia,EST,2020-12-29,0.06488442
Estonia,EST,2020-12-30,0.13991629
Estonia,EST,2020-12-31,0.1833207
Estonia,EST,2021-01-02,0.18554278
Estonia,EST,2021-01-03,0.18687601
Estonia,EST,2021-01-04,0.2344283
Estonia,EST,2021-01-05,0.36864126
Estonia,EST,2021-01-06,0.48804045
Estonia,EST,2021-01-07,0.587441
Estonia,EST,2021-01-08,0.75142974
Estonia,EST,2021-01-09,0.7922417
Estonia,EST,2021-01-10,0.8087591
Estonia,EST,2021-01-11,0.87164366
Estonia,EST,2021-01-12,0.9886726
Estonia,EST,2021-01-13,1.0919248
Estonia,EST,2021-01-14,1.2237675
Estonia,EST,2021-01-15,1.3186499
Estonia,EST,2021-01-16,1.3349451
Estonia,EST,2021-01-17,1.3420557
Estonia,EST,2021-01-18,1.418569
Estonia,EST,2021-01-19,1.504563
Estonia,EST,2021-01-20,1.6143333
Estonia,EST,2021-01-21,1.7758777
Estonia,EST,2021-01-22,1.8870552
Estonia,EST,2021-01-23,1.906165
Estonia,EST,2021-01-24,1.9180901
Estonia,EST,2021-01-25,1.9966773
Estonia,EST,2021-01-26,2.1738503
Estonia,EST,2021-01-27,2.3319874
Estonia,EST,2021-01-28,2.515086
Estonia,EST,2021-01-29,2.752551
Estonia,EST,2021-01-30,2.8141024
Estonia,EST,2021-01-31,2.8539515
Estonia,EST,2021-02-01,2.9730544
Estonia,EST,2021-02-02,3.1781514
Estonia,EST,2021-02-03,3.4147277
Estonia,EST,2021-02-04,3.681376
Estonia,EST,2021-02-05,3.9086196
Estonia,EST,2021-02-06,3.9495058
Estonia,EST,2021-02-07,3.9538016
Estonia,EST,2021-02-08,4.074164
Estonia,EST,2021-02-09,4.307481
Estonia,EST,2021-02-10,4.5665
Estonia,EST,2021-02-11,4.866776
Estonia,EST,2021-02-12,5.040097
Estonia,EST,2021-02-13,5.061651
Estonia,EST,2021-02-14,5.0661697
Estonia,EST,2021-02-15,5.128832
Estonia,EST,2021-02-16,5.3067455
Estonia,EST,2021-02-17,5.627242
Estonia,EST,2021-02-18,6.0937285
Estonia,EST,2021-02-19,6.447334
Estonia,EST,2021-02-20,6.5073295
Estonia,EST,2021-02-21,6.569029
Estonia,EST,2021-02-22,6.790643
Estonia,EST,2021-02-23,7.139064
Estonia,EST,2021-02-24,7.1733575
Estonia,EST,2021-02-25,7.657398
Estonia,EST,2021-02-26,8.215582
Estonia,EST,2021-02-27,8.323501
Estonia,EST,2021-02-28,8.346462
Estonia,EST,2021-03-01,8.603185
Estonia,EST,2021-03-02,8.993603
Estonia,EST,2021-03-03,9.386316
Estonia,EST,2021-03-04,9.951611
Estonia,EST,2021-03-05,10.476982
Estonia,EST,2021-03-06,10.754593
Estonia,EST,2021-03-07,10.828588
Estonia,EST,2021-03-08,11.099902
Estonia,EST,2021-03-09,11.478247
Estonia,EST,2021-03-10,11.955695
Estonia,EST,2021-03-11,12.777342
Estonia,EST,2021-03-12,13.344858
Estonia,EST,2021-03-13,13.752386
Estonia,EST,2021-03-14,14.14347
Estonia,EST,2021-03-15,14.411526
Estonia,EST,2021-03-16,14.748021
Estonia,EST,2021-03-17,15.149771
Estonia,EST,2021-03-18,15.699437
Estonia,EST,2021-03-19,16.337986
Estonia,EST,2021-03-20,16.506714
Estonia,EST,2021-03-21,16.606264
Estonia,EST,2021-03-22,16.79062
Estonia,EST,2021-03-23,17.007347
Estonia,EST,2021-03-24,17.42591
Estonia,EST,2021-03-25,18.169119
Estonia,EST,2021-03-26,18.663603
Estonia,EST,2021-03-27,18.84048
Estonia,EST,2021-03-28,18.880106
Estonia,EST,2021-03-29,19.049131
Estonia,EST,2021-03-30,19.312744
Estonia,EST,2021-03-31,19.755306
Estonia,EST,2021-04-01,20.64006
Estonia,EST,2021-04-02,20.931446
Estonia,EST,2021-04-03,21.555256
Estonia,EST,2021-04-04,21.862494
Estonia,EST,2021-04-05,22.12129
Estonia,EST,2021-04-06,22.388605
Estonia,EST,2021-04-07,22.833538
Estonia,EST,2021-04-08,23.788805
Estonia,EST,2021-04-09,24.576603
Estonia,EST,2021-04-10,24.697039
Estonia,EST,2021-04-11,24.721481
Estonia,EST,2021-04-12,24.863398
Estonia,EST,2021-04-13,25.075087
Estonia,EST,2021-04-14,25.60957
Estonia,EST,2021-04-15,26.536839
Estonia,EST,2021-04-16,27.390484
Estonia,EST,2021-04-17,27.542917
Estonia,EST,2021-04-18,27.647133
Estonia,EST,2021-04-19,27.840601
Estonia,EST,2021-04-20,28.153616
Estonia,EST,2021-04-21,28.53122
Estonia,EST,2021-04-22,29.389086
Estonia,EST,2021-04-23,30.048374
Estonia,EST,2021-04-24,30.275618
Estonia,EST,2021-04-25,30.452791
Estonia,EST,2021-04-26,30.692034
Estonia,EST,2021-04-27,31.198517
Estonia,EST,2021-04-28,32.02883
Estonia,EST,2021-04-29,33.122902
Estonia,EST,2021-04-30,34.001213
Estonia,EST,2021-05-01,34.224533
Estonia,EST,2021-05-02,34.405407
Estonia,EST,2021-05-03,34.830563
Estonia,EST,2021-05-04,35.474445
Estonia,EST,2021-05-05,36.444378
Estonia,EST,2021-05-06,37.74481
Estonia,EST,2021-05-07,38.763847
Estonia,EST,2021-05-08,39.171673
Estonia,EST,2021-05-09,39.408398
Estonia,EST,2021-05-10,39.728077
Estonia,EST,2021-05-11,40.187084
Estonia,EST,2021-05-12,40.93607
Estonia,EST,2021-05-13,41.89341
Estonia,EST,2021-05-14,42.542698
Estonia,EST,2021-05-15,42.79846
Estonia,EST,2021-05-16,42.86979
Estonia,EST,2021-05-17,43.383827
Estonia,EST,2021-05-18,43.96986
Estonia,EST,2021-05-19,44.63463
Estonia,EST,2021-05-20,45.72374
Estonia,EST,2021-05-21,46.781445
Estonia,EST,2021-05-22,47.141495
Estonia,EST,2021-05-23,47.41762
Estonia,EST,2021-05-24,47.824852
Estonia,EST,2021-05-25,48.34415
Estonia,EST,2021-05-26,49.18913
Estonia,EST,2021-05-27,50.385937
Estonia,EST,2021-05-28,51.310986
Estonia,EST,2021-05-29,51.69666
Estonia,EST,2021-05-30,52.03271
Estonia,EST,2021-05-31,52.307953
Estonia,EST,2021-06-01,52.942574
Estonia,EST,2021-06-02,53.75548
Estonia,EST,2021-06-03,54.793114
Estonia,EST,2021-06-04,55.65461
Estonia,EST,2021-06-05,56.03999
Estonia,EST,2021-06-06,56.426334
Estonia,EST,2021-06-07,56.891563
Estonia,EST,2021-06-08,57.60055
Estonia,EST,2021-06-09,58.59789
Estonia,EST,2021-06-10,59.703293
Estonia,EST,2021-06-11,60.582344
Estonia,EST,2021-06-12,61.088383
Estonia,EST,2021-06-13,61.4274
Estonia,EST,2021-06-14,62.002247
Estonia,EST,2021-06-15,62.783825
Estonia,EST,2021-06-16,63.764496
Estonia,EST,2021-06-17,64.810425
Estonia,EST,2021-06-18,65.8505
Estonia,EST,2021-06-19,66.3141
Estonia,EST,2021-06-20,66.61341
Estonia,EST,2021-06-21,67.252106
Estonia,EST,2021-06-22,67.68615
Estonia,EST,2021-06-23,67.69549
Estonia,EST,2021-06-24,67.70852
Estonia,EST,2021-06-25,68.27463
Estonia,EST,2021-06-26,68.60453
Estonia,EST,2021-06-27,68.93229
Estonia,EST,2021-06-28,69.48632
Estonia,EST,2021-06-29,70.109024
Estonia,EST,2021-06-30,70.765274
Estonia,EST,2021-07-01,71.31227
Estonia,EST,2021-07-02,71.860535
Estonia,EST,2021-07-03,72.23317
Estonia,EST,2021-07-04,72.64218
Estonia,EST,2021-07-05,72.98393
Estonia,EST,2021-07-06,73.60211
Estonia,EST,2021-07-07,74.09082
Estonia,EST,2021-07-08,74.6916
Estonia,EST,2021-07-09,75.18245
Estonia,EST,2021-07-10,75.42495
Estonia,EST,2021-07-11,75.77656
Estonia,EST,2021-07-12,76.107056
Estonia,EST,2021-07-13,76.59902
Estonia,EST,2021-07-14,77.127426
Estonia,EST,2021-07-15,77.682945
Estonia,EST,2021-07-16,78.05277
Estonia,EST,2021-07-17,78.19187
Estonia,EST,2021-07-18,78.51311
Estonia,EST,2021-07-19,78.94589
Estonia,EST,2021-07-20,79.550224
Estonia,EST,2021-07-21,80.06145
Estonia,EST,2021-07-22,80.63526
Estonia,EST,2021-07-23,81.185074
Estonia,EST,2021-07-24,81.432686
Estonia,EST,2021-07-25,81.67067
Estonia,EST,2021-07-26,82.08464
Estonia,EST,2021-07-27,82.539055
Estonia,EST,2021-07-28,82.94777
Estonia,EST,2021-07-29,83.33478
Estonia,EST,2021-07-30,83.715416
Estonia,EST,2021-07-31,83.93481
Estonia,EST,2021-08-01,84.14139
Estonia,EST,2021-08-02,84.57921
Estonia,EST,2021-08-03,85.042366
Estonia,EST,2021-08-04,85.49885
Estonia,EST,2021-08-05,85.89883
Estonia,EST,2021-08-06,86.398865
Estonia,EST,2021-08-07,86.661736
Estonia,EST,2021-08-08,86.81491
Estonia,EST,2021-08-09,87.22333
Estonia,EST,2021-08-10,87.678925
Estonia,EST,2021-08-11,88.10334
Estonia,EST,2021-08-12,88.52538
Estonia,EST,2021-08-13,88.964836
Estonia,EST,2021-08-14,89.30459
Estonia,EST,2021-08-15,89.47976
Estonia,EST,2021-08-16,89.87966
Estonia,EST,2021-08-17,90.242226
Estonia,EST,2021-08-18,90.6339
Estonia,EST,2021-08-19,91.06247
Estonia,EST,2021-08-20,91.16757
Estonia,EST,2021-08-21,91.37474
Estonia,EST,2021-08-22,91.478516
Estonia,EST,2021-08-23,91.784195
Estonia,EST,2021-08-24,92.092026
Estonia,EST,2021-08-25,92.42793
Estonia,EST,2021-08-26,92.705025
Estonia,EST,2021-08-27,93.06181
Estonia,EST,2021-08-28,93.33342
Estonia,EST,2021-08-29,93.61125
Estonia,EST,2021-08-30,93.89709
Estonia,EST,2021-08-31,94.27151
Estonia,EST,2021-09-01,94.44631
Estonia,EST,2021-09-02,94.70599
Estonia,EST,2021-09-03,94.951164
Estonia,EST,2021-09-04,95.186775
Estonia,EST,2021-09-05,95.3604
Estonia,EST,2021-09-06,95.6346
Estonia,EST,2021-09-07,95.90206
Estonia,EST,2021-09-08,96.15249
Estonia,EST,2021-09-09,96.40884
Estonia,EST,2021-09-10,96.67882
Estonia,EST,2021-09-11,96.881996
Estonia,EST,2021-09-12,97.040054
Estonia,EST,2021-09-13,97.31641
Estonia,EST,2021-09-14,97.62172
Estonia,EST,2021-09-15,97.91333
Estonia,EST,2021-09-16,98.197975
Estonia,EST,2021-09-17,98.49899
Estonia,EST,2021-09-18,98.72364
Estonia,EST,2021-09-19,98.85378
Estonia,EST,2021-09-20,99.08703
Estonia,EST,2021-09-21,99.385376
Estonia,EST,2021-09-22,99.68476
Estonia,EST,2021-09-23,99.990814
Estonia,EST,2021-09-24,100.325165
Estonia,EST,2021-09-25,100.582924
Estonia,EST,2021-09-26,100.73291
Estonia,EST,2021-09-27,100.85631
Estonia,EST,2021-09-28,101.11414
Estonia,EST,2021-09-29,101.31791
Estonia,EST,2021-09-30,101.531006
Estonia,EST,2021-10-01,101.703514
Estonia,EST,2021-10-02,101.86498
Estonia,EST,2021-10-03,101.91468
Estonia,EST,2021-10-04,102.046005
Estonia,EST,2021-10-05,102.21044
Estonia,EST,2021-10-06,102.365395
Estonia,EST,2021-10-07,102.51886
Estonia,EST,2021-10-08,102.7087
Estonia,EST,2021-10-09,102.867874
Estonia,EST,2021-10-10,102.96157
Estonia,EST,2021-10-11,103.109344
Estonia,EST,2021-10-12,103.30303
Estonia,EST,2021-10-13,103.470276
Estonia,EST,2021-10-14,103.6859
Estonia,EST,2021-10-15,103.960464
Estonia,EST,2021-10-16,104.07535
Estonia,EST,2021-10-17,104.18127
Estonia,EST,2021-10-18,104.39125
Estonia,EST,2021-10-19,104.64894
Estonia,EST,2021-10-20,104.93766
Estonia,EST,2021-10-21,105.275635
Estonia,EST,2021-10-22,105.78745
Estonia,EST,2021-10-23,105.98573
Estonia,EST,2021-10-24,106.111725
Estonia,EST,2021-10-25,106.50807
Estonia,EST,2021-10-26,107.08477
Estonia,EST,2021-10-27,107.71858
Estonia,EST,2021-10-28,108.40713
Estonia,EST,2021-10-29,109.13596
Estonia,EST,2021-10-30,109.30602
Estonia,EST,2021-10-31,109.40994
Estonia,EST,2021-11-01,109.95346
Estonia,EST,2021-11-02,110.68586
Estonia,EST,2021-11-03,111.413216
Estonia,EST,2021-11-04,112.194786
Estonia,EST,2021-11-05,113.07673
Estonia,EST,2021-11-06,113.263084
Estonia,EST,2021-11-07,113.371155
Estonia,EST,2021-11-08,113.84231
Estonia,EST,2021-11-09,114.48182
Estonia,EST,2021-11-10,115.04837
Estonia,EST,2021-11-11,115.577
Estonia,EST,2021-11-12,116.29347
Estonia,EST,2021-11-13,116.44998
Estonia,EST,2021-11-14,116.52886
Estonia,EST,2021-11-15,116.9912
Estonia,EST,2021-11-16,117.53546
Estonia,EST,2021-11-17,118.07231
Estonia,EST,2021-11-18,118.62909
Estonia,EST,2021-11-19,119.271935
Estonia,EST,2021-11-20,119.42844
Estonia,EST,2021-11-21,119.53873
Estonia,EST,2021-11-22,119.88634
Estonia,EST,2021-11-23,120.372894
Estonia,EST,2021-11-24,120.84975
Estonia,EST,2021-11-25,121.33705
Estonia,EST,2021-11-26,121.88968
Estonia,EST,2021-11-27,122.049225
Estonia,EST,2021-11-28,122.11959
Estonia,EST,2021-11-29,122.4629
Estonia,EST,2021-11-30,122.92361
Estonia,EST,2021-12-01,123.36135
Estonia,EST,2021-12-02,123.86169
Estonia,EST,2021-12-03,124.404396
Estonia,EST,2021-12-04,124.54994
Estonia,EST,2021-12-05,124.61193
Estonia,EST,2021-12-06,124.96865
Estonia,EST,2021-12-07,125.44292
Estonia,EST,2021-12-08,125.903175
Estonia,EST,2021-12-09,126.41796
Estonia,EST,2021-12-10,126.989624
Estonia,EST,2021-12-11,127.16487
Estonia,EST,2021-12-12,127.24605
Estonia,EST,2021-12-13,127.61521
Estonia,EST,2021-12-14,128.10985
Estonia,EST,2021-12-15,128.61522
Estonia,EST,2021-12-16,129.17014
Estonia,EST,2021-12-17,129.80484
Estonia,EST,2021-12-18,129.98216
Estonia,EST,2021-12-19,130.10785
Estonia,EST,2021-12-20,130.57352
Estonia,EST,2021-12-21,131.18562
Estonia,EST,2021-12-22,131.78862
Estonia,EST,2021-12-23,132.0412
Estonia,EST,2021-12-24,132.06438
Estonia,EST,2021-12-25,132.08986
Estonia,EST,2021-12-26,132.13179
Estonia,EST,2021-12-27,132.59901
